gender,ethnicity,age,height,weight,hair_color,eye_color,country
0,1,21,1.8,86,2,1,11
0,0,50,1.57,69,2,1,47
1,2,52,1.6,93,2,6,40
1,0,73,1.58,95,5,0,52
1,0,30,1.78,70,4,5,21
0,1,25,1.5,61,3,3,64
0,2,22,1.67,65,0,4,2
1,2,52,1.87,108,6,4,63
1,0,26,1.82,95,4,3,1
1,2,55,1.97,86,5,6,19
1,2,61,1.87,98,1,3,47
1,2,64,1.93,85,1,6,34
1,0,47,1.74,70,2,0,26
1,1,27,1.67,68,6,5,49
0,0,43,1.81,108,6,4,13
0,0,44,1.46,99,6,5,25
0,0,21,1.97,95,5,0,25
1,1,53,1.86,55,1,4,51
0,2,54,1.69,61,5,0,1
0,1,36,1.86,87,6,3,34
1,1,29,1.95,94,4,0,51
0,2,71,1.81,66,5,4,5
0,0,30,1.97,105,4,1,32
0,2,68,1.61,109,0,4,65
0,2,35,1.75,90,4,1,35
0,2,63,1.87,103,1,5,55
1,1,53,1.6,90,0,1,61
1,0,23,1.68,97,5,2,48
1,1,30,1.84,72,0,0,26
1,2,70,1.9,109,0,6,37
0,0,38,1.58,57,5,2,34
1,1,70,1.56,61,6,4,52
0,1,27,1.69,84,5,2,15
0,2,59,1.97,97,5,4,43
1,0,38,1.64,62,3,6,1
1,1,40,1.85,107,6,1,45
0,0,24,1.51,66,2,2,23
0,1,60,1.48,64,4,0,67
0,0,71,1.79,82,6,6,60
1,2,37,1.65,58,2,6,27
1,1,73,1.9,81,3,3,9
1,1,42,1.66,72,3,6,21
0,0,34,1.93,64,0,4,27
0,0,37,1.47,88,0,5,57
0,0,54,1.5,72,1,4,67
1,2,44,2.03,75,6,1,48
0,0,23,1.7,67,2,3,54
0,2,42,1.6,95,3,1,38
1,0,68,1.83,106,2,2,33
0,0,32,1.83,106,4,6,56
1,0,56,1.54,96,6,5,26
0,1,61,1.86,65,3,6,55
1,0,38,1.64,96,6,2,57
0,1,50,1.85,109,5,2,55
0,1,53,1.66,54,0,4,51
1,1,73,1.86,79,2,4,56
1,1,25,1.96,53,6,3,56
0,0,39,1.76,53,2,3,51
0,1,58,1.98,89,6,4,66
0,1,21,1.83,88,4,4,30
1,2,46,1.79,51,3,3,45
1,2,30,2.02,103,6,1,18
0,0,24,1.71,61,5,0,15
0,2,41,1.89,55,1,0,21
1,2,72,1.99,72,2,4,67
0,2,34,2,108,4,3,20
0,0,28,1.79,54,0,5,68
0,2,40,1.68,74,3,1,64
0,2,61,2.04,69,3,2,29
1,2,25,1.72,99,2,4,29
1,2,70,2.05,101,4,4,20
1,0,23,1.46,69,4,2,42
1,2,53,1.45,101,2,5,8
1,1,73,1.97,58,1,3,18
1,0,44,1.86,60,2,1,18
1,0,60,1.76,101,0,3,44
1,2,56,1.92,107,6,1,43
1,1,36,1.49,82,6,4,52
1,2,60,1.48,56,6,3,29
0,0,72,1.59,109,2,5,27
1,1,58,1.74,105,0,5,45
0,1,45,1.91,90,0,2,42
0,2,69,1.97,84,1,1,48
0,0,58,1.86,64,4,0,67
0,1,61,1.97,50,0,4,29
1,2,63,2.05,89,3,2,22
0,1,44,1.89,76,3,2,62
1,2,53,1.68,96,0,5,19
0,2,52,1.75,86,4,2,35
1,0,42,1.51,58,3,5,38
1,0,56,1.85,69,5,0,4
0,0,54,1.97,85,0,0,3
1,2,26,1.58,76,6,2,65
1,0,33,1.55,110,1,6,19
0,2,43,1.47,58,3,5,24
0,0,74,1.5,110,3,6,12
0,0,61,1.95,103,2,4,35
0,2,71,2.04,70,0,4,4
1,0,69,1.99,72,4,4,18
1,2,24,1.69,101,2,5,58
1,2,50,1.52,91,0,4,11
1,1,54,1.54,90,1,2,49
1,0,27,1.87,67,2,5,13
1,2,22,2.05,82,5,1,15
0,1,28,1.56,88,5,3,42
1,2,29,1.57,86,5,5,15
1,2,22,1.91,87,6,6,26
0,0,45,1.9,82,3,6,68
1,2,70,1.51,101,4,3,35
0,0,36,2,100,0,6,58
0,2,50,1.59,106,3,6,54
1,1,34,1.87,79,1,6,61
1,0,30,1.62,81,6,2,20
0,0,30,1.89,97,2,4,4
1,1,35,1.46,104,1,2,67
0,1,36,2,54,4,0,65
1,1,58,1.83,88,2,5,35
0,0,24,1.49,64,6,0,20
0,0,19,1.95,105,1,3,25
0,2,34,1.82,78,5,5,32
0,1,28,1.59,107,4,1,16
1,2,54,1.55,108,5,0,11
1,1,62,1.77,105,1,6,33
0,2,35,1.8,89,2,6,23
1,0,22,2,86,0,0,53
1,0,39,1.94,84,4,2,48
0,2,21,1.65,91,1,1,38
0,1,58,1.45,84,2,1,63
0,2,39,1.9,75,2,3,5
1,1,62,1.96,73,5,2,50
1,2,33,1.48,59,6,2,40
1,1,28,2.03,89,3,3,16
0,1,45,1.68,69,4,1,21
0,2,34,1.79,86,1,0,1
0,0,70,1.58,109,0,0,38
0,2,24,2.04,95,6,1,17
1,2,35,1.81,81,6,0,45
1,2,29,1.64,79,0,4,18
0,2,45,1.56,71,1,4,25
1,2,56,1.55,109,5,1,35
1,2,22,1.51,89,1,2,51
1,0,24,2.03,100,6,6,61
0,0,35,1.46,69,4,6,57
1,0,62,1.77,64,6,4,66
1,2,30,1.48,50,6,3,5
0,2,74,1.66,78,0,1,57
1,2,28,1.84,94,6,1,3
1,1,22,1.85,89,2,1,53
0,0,67,1.72,58,4,4,43
0,0,57,1.6,59,6,6,55
1,2,68,1.87,58,4,2,3
1,0,64,1.91,72,0,3,56
0,0,59,1.61,102,3,6,67
1,0,67,1.63,87,0,3,42
0,2,33,1.97,87,2,4,7
1,2,33,1.46,76,4,3,24
1,2,20,1.99,96,5,4,41
1,2,51,2.05,51,1,3,38
1,2,61,1.86,81,0,5,32
0,2,28,1.73,60,5,6,12
1,0,26,1.71,70,4,6,24
1,0,36,1.72,56,0,6,15
0,1,38,1.71,82,1,5,50
0,0,64,1.55,61,4,6,41
0,1,55,2.04,55,3,0,31
0,1,51,1.51,51,4,0,59
0,0,55,1.45,103,0,3,2
0,0,39,1.81,106,3,0,2
0,2,54,1.9,104,3,6,6
0,0,55,1.76,58,1,2,14
1,0,72,1.64,63,0,3,16
1,2,21,2,87,0,3,43
1,1,20,1.58,72,3,1,26
1,1,54,1.73,77,4,4,31
1,2,44,1.67,92,3,1,33
0,1,41,1.69,109,2,4,60
0,2,19,1.77,74,4,2,59
1,2,22,1.56,106,0,4,67
0,1,30,2.03,76,6,3,58
0,2,24,1.5,105,4,5,55
1,1,65,2.05,96,4,2,4
0,0,73,1.48,50,1,1,44
0,1,30,1.83,63,4,3,9
1,2,36,1.5,91,5,3,12
1,1,73,1.49,65,0,0,60
1,1,67,1.56,50,3,1,48
1,2,30,1.93,78,1,0,30
1,2,33,1.52,97,6,6,5
1,2,42,1.52,103,2,5,47
0,1,22,1.94,75,0,2,61
0,0,24,1.97,92,2,2,67
1,2,23,1.75,55,5,0,46
0,1,31,1.61,74,0,2,27
1,0,21,1.89,83,0,1,54
1,2,30,1.46,93,2,4,55
1,0,26,1.87,69,5,6,53
1,1,61,1.63,104,1,4,63
1,0,55,1.47,69,3,0,64
1,1,66,2.01,62,4,1,55
0,2,64,1.76,52,4,6,66
0,1,55,1.8,104,2,6,23
1,1,21,1.86,103,6,4,63
0,2,52,1.9,94,1,1,64
1,2,50,1.54,79,2,0,28
0,2,60,1.66,69,0,3,8
0,0,41,1.48,75,0,2,60
0,1,68,1.82,59,0,4,44
0,2,70,1.92,61,3,3,8
1,2,64,1.65,109,1,2,9
0,0,64,1.8,54,0,5,15
0,2,47,1.81,74,4,3,67
1,2,67,1.71,54,1,6,48
1,1,25,1.61,51,6,4,53
0,2,49,2.05,94,6,6,1
1,2,51,1.54,58,3,3,46
0,0,69,1.65,83,1,2,59
0,0,46,1.55,105,0,6,11
1,0,37,1.49,72,2,2,60
1,1,28,1.68,52,4,4,64
0,1,54,1.56,102,3,0,3
0,2,66,1.8,69,6,6,37
1,0,33,1.51,65,3,1,23
1,0,44,1.88,81,5,5,9
1,2,35,1.81,85,1,5,62
1,1,49,1.93,80,4,6,37
1,1,19,1.99,53,4,4,16
0,1,46,2.02,104,0,6,48
0,1,68,1.73,61,0,5,53
1,2,65,1.6,89,4,3,68
1,0,59,2.03,75,1,0,4
1,2,32,1.51,106,0,0,45
0,2,46,1.85,110,4,3,40
0,2,45,1.63,55,3,5,41
1,0,51,1.67,104,1,1,10
0,0,36,2.03,59,3,5,43
0,2,26,1.65,51,3,3,7
1,1,72,1.91,107,1,0,32
1,2,64,2.01,67,4,5,42
1,0,63,1.84,87,5,3,12
1,1,46,1.77,69,3,1,55
1,2,55,1.53,63,1,6,33
0,0,30,1.48,51,5,4,22
1,1,39,1.62,65,2,1,24
0,2,61,1.76,69,0,4,42
0,0,30,1.69,103,6,0,28
0,1,23,1.57,93,3,4,6
0,0,64,2.03,102,2,6,19
1,2,66,1.46,75,5,1,40
1,0,42,1.56,90,3,5,4
0,2,53,1.8,82,1,2,16
1,0,53,1.81,109,5,2,54
0,1,29,1.72,95,5,1,65
0,0,51,1.5,73,5,3,1
0,2,19,1.46,108,0,6,23
1,2,30,1.78,54,2,2,2
1,0,56,1.7,80,3,0,35
0,0,73,1.85,72,1,3,68
0,1,21,1.94,53,2,3,58
1,2,71,1.59,93,1,4,30
1,1,52,1.75,77,3,0,0
0,0,52,1.57,61,3,0,65
0,0,28,1.65,67,1,4,33
1,0,72,1.97,56,1,2,5
0,1,53,1.91,109,5,5,21
0,1,68,1.68,67,2,2,27
0,2,66,1.48,67,4,4,9
1,1,46,1.9,79,4,3,3
1,1,58,2.05,65,1,3,0
0,1,25,1.45,102,5,2,51
1,1,44,1.66,83,6,5,53
0,1,33,1.87,93,5,6,24
1,1,37,1.54,56,3,1,14
0,2,72,2.02,69,3,3,11
1,0,46,2.04,79,5,5,28
0,0,42,1.79,95,2,0,60
0,1,42,2.04,85,0,2,36
0,2,61,1.8,97,0,4,3
0,1,73,1.5,94,6,3,46
0,1,58,2.04,92,5,5,9
0,2,40,1.45,86,2,0,67
0,1,61,1.8,84,6,2,22
1,2,45,1.55,66,5,1,43
1,1,60,1.91,106,5,5,51
0,0,35,1.75,97,5,2,16
0,0,28,1.52,96,3,4,64
0,1,31,1.85,90,6,4,45
0,1,41,1.68,66,2,4,18
1,0,43,1.45,68,6,2,15
0,0,57,1.8,59,6,4,65
1,1,68,2,55,5,0,13
1,0,43,1.5,86,2,0,61
0,2,58,1.94,89,3,6,55
0,1,32,2.04,63,2,6,15
0,1,44,1.85,68,6,5,18
1,2,34,1.7,78,4,2,60
1,2,24,1.58,71,6,3,25
1,0,69,1.87,50,0,4,58
0,2,68,1.86,75,6,5,31
0,1,56,1.81,107,4,1,10
0,1,50,1.49,99,1,3,58
1,2,39,1.92,59,4,4,33
1,1,68,1.64,77,4,2,40
0,1,58,1.95,99,4,3,1
0,0,40,1.81,64,3,3,48
0,0,49,1.62,63,6,3,68
1,2,56,1.85,95,0,4,16
0,2,71,1.65,106,2,2,43
1,2,54,1.77,105,6,1,10
1,0,69,1.99,106,1,5,20
1,2,68,1.57,54,4,1,9
0,1,58,1.5,82,5,6,16
0,2,26,1.59,102,1,0,15
0,0,60,1.86,107,2,0,67
1,1,45,1.92,102,1,6,53
1,2,52,1.8,82,4,0,44
1,1,49,1.53,97,5,1,6
1,0,44,1.82,83,5,0,23
1,0,22,1.46,64,5,5,36
0,2,65,1.79,51,6,3,39
1,0,47,1.89,94,0,6,33
0,0,65,1.7,87,1,2,38
0,0,59,1.48,101,2,5,38
0,2,72,1.67,92,6,6,32
0,2,40,1.78,105,5,5,8
0,2,72,1.53,91,3,2,13
0,0,68,1.65,88,6,2,67
1,2,34,1.93,103,4,4,42
1,1,49,2.01,66,2,1,34
1,2,44,1.94,90,2,3,26
0,0,56,1.94,98,6,0,52
0,1,28,1.47,80,4,2,38
1,2,40,2.02,58,3,3,66
1,0,26,2,63,1,4,55
1,2,50,1.47,59,2,2,14
1,1,31,2.05,67,3,1,17
0,1,38,1.94,74,0,5,18
1,2,63,1.6,106,6,6,59
0,2,59,1.63,98,3,5,23
0,1,30,1.83,60,2,5,68
0,1,53,1.98,51,1,0,20
0,0,30,1.93,67,6,5,67
0,0,63,1.9,59,4,3,46
0,1,52,1.62,57,0,2,24
1,2,47,1.54,101,0,3,42
0,1,45,1.9,67,3,5,22
0,1,71,1.9,96,5,6,45
1,0,55,1.88,70,4,4,43
1,0,68,2.03,98,0,0,65
0,2,46,1.49,81,6,1,10
0,0,28,2.05,66,3,0,10
1,2,57,1.83,98,1,2,17
0,1,21,1.72,103,0,1,14
0,1,64,1.82,51,1,5,41
1,2,59,1.89,110,6,4,25
0,2,42,1.88,52,1,5,1
0,0,48,2,59,0,4,40
1,0,66,1.85,95,2,1,28
0,2,66,1.96,75,4,4,12
0,1,46,1.54,97,4,1,3
0,1,73,1.6,79,6,1,41
1,0,53,1.98,103,3,0,47
0,2,49,1.86,88,3,3,63
1,0,21,1.71,80,1,0,18
0,0,52,1.74,94,4,4,8
0,0,34,1.68,52,2,0,37
0,0,37,1.52,85,1,6,55
0,2,61,1.76,68,0,6,16
1,1,63,1.63,109,1,1,22
0,2,57,2,63,0,0,41
0,2,58,1.59,57,5,3,29
1,2,39,1.77,109,2,2,49
0,0,41,1.59,81,1,5,51
0,2,42,2.01,73,4,3,4
0,1,71,2.03,84,3,6,35
0,2,46,1.47,74,2,0,12
0,1,61,1.76,80,3,2,24
0,1,28,1.73,90,4,3,1
1,1,66,1.97,67,5,6,58
0,1,51,1.69,82,0,5,13
1,0,36,1.92,68,0,0,10
0,0,47,1.78,50,2,2,53
1,2,45,1.91,66,5,3,66
1,1,36,1.99,88,1,6,25
1,0,23,1.66,86,2,1,47
0,1,28,1.83,107,4,5,48
0,2,31,1.9,99,5,2,25
0,1,46,1.55,88,4,3,46
0,1,64,1.83,66,2,2,11
1,2,37,1.46,110,6,2,24
0,0,21,1.74,58,0,0,37
1,2,63,1.64,82,5,1,22
1,2,52,1.53,55,1,2,0
0,1,43,1.61,81,0,5,58
1,1,73,2.03,72,4,6,25
0,1,69,1.92,87,0,0,6
1,1,24,1.83,58,4,4,29
0,2,19,1.59,59,3,1,41
1,1,51,1.96,79,3,0,34
1,2,37,1.69,74,0,2,34
0,0,73,1.9,109,6,6,32
0,0,31,1.89,66,1,4,28
0,0,49,1.59,58,4,5,58
0,2,70,1.6,110,6,1,65
0,2,49,1.72,99,2,1,25
1,1,58,1.81,79,4,1,30
1,0,58,1.85,87,1,6,7
0,1,35,1.67,87,3,3,52
1,1,26,1.8,63,1,1,54
0,2,44,1.47,76,4,1,26
1,0,58,1.74,84,5,5,59
1,2,33,1.85,90,1,0,41
1,1,46,1.88,75,4,3,20
1,0,70,1.62,89,4,5,49
1,1,35,1.85,76,0,1,46
0,0,30,1.48,56,3,0,21
0,0,37,2.02,62,5,4,40
1,1,39,1.81,105,5,4,38
1,2,63,1.94,92,5,1,6
1,0,41,2.02,50,5,4,21
1,1,27,1.68,79,2,4,59
0,0,41,1.85,67,2,1,52
1,2,62,1.68,75,2,2,42
1,2,56,1.51,57,1,2,5
0,2,59,1.74,63,1,0,15
0,0,19,1.9,91,0,6,16
0,1,64,1.8,83,6,3,17
0,1,56,1.9,93,2,0,58
1,2,38,1.53,103,1,6,22
1,0,33,1.93,63,2,4,48
0,0,58,1.88,87,1,5,55
0,1,71,1.97,98,0,6,20
0,1,47,1.49,61,3,5,54
1,2,62,1.89,63,6,4,31
1,2,56,1.63,66,6,6,46
1,1,68,1.7,86,2,2,41
1,2,46,2.04,109,3,1,0
0,2,24,1.45,91,5,3,65
1,1,46,1.65,107,3,6,38
1,1,45,1.81,84,1,1,24
0,0,41,1.92,50,5,1,35
0,2,53,2.04,110,4,5,65
0,2,66,2.01,76,1,3,0
0,1,38,1.97,94,0,3,68
0,2,45,1.5,73,4,2,43
1,2,70,1.54,78,2,3,17
1,0,21,2.04,68,3,1,47
0,2,57,1.9,63,6,0,1
0,2,21,1.81,87,3,0,53
0,0,66,1.79,104,6,5,44
0,1,63,1.9,77,0,3,8
0,1,68,1.9,102,0,3,5
0,2,35,1.46,61,3,5,50
0,0,58,1.6,95,6,0,33
1,0,55,1.79,99,0,0,42
0,0,58,1.68,76,1,2,39
1,2,30,1.56,78,5,1,58
0,2,71,2.01,71,2,6,12
0,0,66,1.92,72,2,3,35
1,0,41,2.04,94,0,0,7
0,0,66,1.94,107,4,4,42
0,1,24,1.86,63,1,6,58
0,2,46,1.53,57,4,0,33
0,0,35,1.63,78,6,6,56
1,0,21,1.83,70,1,4,48
0,1,20,1.77,93,2,6,32
1,2,26,1.52,64,4,6,41
1,2,65,1.57,89,0,4,33
0,0,31,1.53,73,3,4,12
0,2,74,1.84,52,2,2,24
0,1,46,1.57,103,6,4,5
1,1,31,2.03,73,5,3,47
0,2,57,1.57,105,5,2,17
0,2,26,1.58,65,4,3,51
1,2,73,1.67,108,0,6,31
1,1,69,1.74,104,0,6,36
0,0,51,1.64,60,2,0,1
1,1,67,1.62,53,4,4,8
1,1,23,1.65,67,6,1,9
1,2,28,1.89,84,4,3,10
0,2,46,1.65,92,0,6,30
0,1,38,1.57,100,1,3,36
1,2,57,1.63,100,2,4,32
0,2,68,1.68,69,3,4,50
1,0,63,1.68,70,0,3,9
1,1,55,1.64,78,4,3,22
0,1,45,1.49,102,0,1,39
0,2,38,1.79,65,5,1,51
0,0,74,1.74,79,1,5,49
1,1,37,1.52,91,0,4,68
1,0,30,1.86,81,4,2,15
0,2,22,1.96,72,6,3,45
1,0,55,1.71,87,2,0,19
1,0,33,1.76,106,0,4,5
1,0,29,1.81,65,6,3,12
0,2,66,1.49,93,1,3,32
1,0,26,2.04,50,5,0,51
0,0,47,1.58,77,3,6,53
0,2,31,1.59,69,1,5,2
0,1,50,1.71,52,2,3,52
0,1,20,1.77,110,5,6,28
1,2,34,1.61,86,4,5,21
1,0,39,1.45,82,0,4,32
1,0,45,1.94,110,3,5,18
1,2,70,1.51,65,6,4,68
1,0,28,1.82,95,3,2,29
1,1,35,1.67,88,4,0,33
0,2,36,1.91,91,3,2,15
0,2,68,1.95,84,2,1,38
1,2,62,1.99,54,0,1,22
0,0,27,1.5,96,1,5,52
1,2,74,1.98,109,3,2,15
0,1,36,1.54,91,0,2,18
1,0,48,1.57,53,2,0,31
1,0,36,1.82,53,4,6,6
1,2,59,1.69,100,5,3,26
1,1,52,1.93,95,1,3,12
0,2,53,1.87,51,6,5,50
1,0,58,1.45,87,3,4,55
0,1,32,1.85,63,2,4,60
1,2,68,1.84,58,4,1,0
1,1,67,1.95,106,5,2,12
0,0,31,1.71,62,1,5,13
1,0,38,1.68,100,2,3,51
0,0,48,1.95,90,0,3,26
1,2,59,1.55,75,6,4,63
0,0,39,1.69,71,1,3,58
0,0,29,1.59,72,5,0,17
0,2,58,1.87,57,5,5,40
1,0,71,1.9,58,2,3,26
0,2,39,1.99,101,6,1,13
1,1,46,1.88,74,0,6,64
1,1,26,1.99,51,4,0,66
0,0,36,1.63,80,5,6,9
1,2,34,1.57,60,6,5,67
1,2,73,1.49,94,2,4,13
1,0,49,1.95,81,3,0,3
1,2,58,1.79,89,4,4,64
1,1,25,1.91,93,1,3,46
1,1,29,1.56,75,5,1,44
1,1,43,1.94,74,1,6,59
1,1,66,1.47,82,0,3,66
1,1,46,1.6,80,4,1,58
0,0,52,1.59,66,3,1,3
1,2,47,1.96,100,0,4,10
0,2,68,1.65,69,1,4,25
1,1,42,2.02,58,5,1,46
0,2,73,1.67,99,0,5,56
1,2,40,1.96,51,3,3,58
1,0,37,1.52,92,3,4,3
0,2,34,2.01,69,3,3,39
1,0,68,1.86,108,5,2,4
1,2,48,1.45,71,3,2,63
0,2,31,1.64,78,3,0,15
1,1,20,1.85,68,0,5,6
0,1,53,1.55,87,6,4,17
0,0,51,1.67,83,0,0,51
0,0,36,1.63,91,6,5,18
0,1,69,1.57,71,3,2,1
0,1,59,2.02,83,0,5,49
1,2,21,1.77,101,3,6,2
1,2,67,1.85,107,5,3,40
1,1,33,1.65,74,6,4,41
0,0,61,1.56,64,4,1,38
0,2,29,1.64,107,5,1,14
1,2,34,1.85,83,5,0,42
0,2,34,1.94,68,3,2,30
0,1,33,1.77,68,4,6,4
1,1,43,1.95,100,5,2,14
1,0,38,1.96,55,1,3,67
0,0,44,1.83,52,1,0,33
1,2,33,1.66,104,0,3,37
0,0,44,1.79,85,2,6,57
0,1,46,1.88,88,1,4,6
0,1,57,1.62,98,1,0,67
1,2,46,2.04,73,0,5,39
1,0,61,1.52,65,2,2,15
0,1,46,1.9,86,1,6,63
1,1,69,1.78,52,3,5,6
1,1,26,1.59,80,4,3,10
1,2,44,1.63,68,1,2,51
1,2,30,1.56,80,2,6,26
0,2,58,1.78,79,5,5,53
0,2,63,1.5,87,5,1,1
1,0,31,1.77,93,3,5,37
0,0,59,1.54,50,3,6,23
0,1,47,1.65,92,3,4,62
1,2,23,1.64,76,0,1,67
0,0,34,1.51,74,5,3,25
0,0,58,1.64,85,0,0,44
1,1,74,1.82,102,3,6,29
0,2,29,2.04,55,3,2,31
0,0,48,1.58,92,4,3,19
1,1,66,1.58,97,5,6,31
0,0,49,1.8,94,1,6,35
0,2,57,2,99,1,0,66
1,0,27,1.58,105,4,1,22
1,2,73,1.92,70,0,1,41
1,1,56,1.49,92,0,4,60
0,0,39,1.78,109,1,3,56
1,2,51,1.97,80,1,0,8
0,0,36,1.84,101,2,4,39
1,1,59,2.01,81,1,2,36
0,0,20,1.7,52,4,0,52
0,1,67,1.75,66,4,0,63
0,1,46,1.86,52,6,5,62
0,0,53,1.88,109,0,2,12
1,1,68,1.77,55,2,1,68
0,1,62,1.97,105,6,5,65
1,1,44,1.97,110,6,3,46
0,0,67,1.89,92,0,5,1
1,0,22,1.5,94,4,6,17
0,0,25,1.54,98,1,4,10
0,2,42,1.88,75,1,0,15
0,0,61,1.47,62,1,4,49
0,1,70,1.54,67,0,3,64
0,1,62,1.72,66,6,3,32
1,0,67,2.01,110,0,2,66
0,2,47,1.8,100,2,5,8
1,2,38,1.82,56,3,3,31
0,1,49,1.68,105,6,6,62
0,2,37,1.46,70,2,0,7
1,0,58,1.66,52,5,2,21
0,0,39,1.57,91,1,6,55
0,0,64,1.49,80,6,3,19
1,0,55,1.56,81,4,5,56
1,0,19,1.6,89,2,3,66
1,1,27,1.51,96,5,4,66
1,0,47,1.49,110,3,0,20
0,2,64,1.66,67,3,1,46
1,2,58,1.77,59,6,3,1
1,0,31,2.03,100,6,3,48
1,1,19,1.8,70,1,2,47
1,0,25,1.96,92,1,2,34
1,2,27,1.67,82,6,5,55
1,2,51,1.47,102,4,0,29
0,0,66,1.95,85,4,3,16
1,1,29,1.65,75,6,2,64
0,0,47,2.01,65,2,5,60
0,2,73,1.46,80,3,0,12
1,1,53,1.91,62,0,1,64
0,0,67,1.49,78,3,5,8
1,1,27,1.92,110,1,3,63
1,1,37,1.93,51,6,2,65
0,1,47,1.49,61,1,4,66
0,0,34,1.84,81,6,1,23
1,0,24,1.98,65,5,1,5
1,1,28,1.93,70,6,6,55
1,2,60,1.65,102,2,6,46
1,0,46,1.66,87,4,6,29
1,2,49,1.79,51,3,3,35
1,0,31,1.62,110,0,4,34
0,1,53,1.97,72,4,6,44
0,1,67,1.77,109,4,3,38
0,2,59,1.56,93,1,1,65
0,1,37,1.75,101,1,1,51
0,1,23,1.61,59,3,1,53
0,2,52,1.62,50,6,1,64
1,2,49,1.89,55,6,1,42
1,2,52,1.82,69,2,5,24
0,1,43,1.8,100,4,6,28
0,1,68,1.46,70,4,1,9
0,1,67,1.46,57,1,6,53
0,0,29,2.01,78,6,4,35
1,2,21,1.96,83,5,0,65
0,1,54,1.53,103,6,4,53
1,2,69,2.05,72,5,5,41
1,1,27,1.71,73,4,0,57
0,2,19,1.57,107,0,1,12
1,1,25,1.92,72,6,6,14
0,0,68,1.56,70,4,3,49
1,0,26,1.66,73,2,3,27
0,0,29,1.66,66,1,1,27
1,1,28,1.57,100,3,2,22
1,2,29,1.61,62,3,0,8
0,1,48,1.84,90,4,1,49
1,0,67,1.75,97,2,0,9
1,1,26,1.85,65,4,2,58
0,2,28,1.65,102,5,4,44
1,0,44,1.85,53,6,3,4
0,1,47,1.75,58,1,6,9
0,0,64,2.05,102,1,5,4
0,2,27,1.88,61,4,1,22
0,1,35,1.9,79,1,5,68
1,0,34,2.04,97,3,4,63
1,1,38,1.95,104,5,6,59
1,1,68,1.98,86,4,5,46
1,0,20,1.52,107,3,4,28
1,1,39,1.49,105,3,1,10
1,2,26,1.74,91,0,5,12
1,1,63,1.56,64,3,1,68
1,2,61,1.66,85,0,2,55
0,1,35,1.77,91,5,6,5
0,1,53,1.72,81,2,5,15
1,1,67,1.72,89,1,4,68
0,2,40,2.05,74,6,0,30
0,2,73,1.84,58,5,4,35
1,2,54,1.76,57,5,2,18
1,2,33,1.88,73,3,2,14
1,0,22,1.55,99,3,5,49
1,1,62,1.7,85,5,4,42
0,0,55,2.03,98,6,6,30
0,1,42,1.78,59,1,2,28
1,0,20,1.77,69,3,0,65
0,2,20,1.97,73,5,4,56
1,0,62,1.81,65,0,2,5
1,2,65,1.76,63,6,4,41
1,1,70,2.03,68,1,0,68
1,1,44,1.72,71,5,4,45
1,0,51,1.78,76,2,0,67
1,1,61,1.58,79,2,3,47
0,0,39,1.6,73,6,1,54
1,2,38,1.99,97,6,0,47
1,2,33,1.73,87,1,5,57
1,2,24,2.04,90,6,6,63
1,1,65,1.73,96,6,4,53
0,2,38,1.64,97,1,1,63
1,1,71,1.9,85,5,0,20
0,2,70,1.76,59,5,3,20
0,0,61,1.65,55,5,5,38
0,0,38,1.76,74,6,6,40
0,1,46,1.45,75,4,0,13
0,2,72,1.53,103,1,4,3
1,1,63,1.6,101,6,0,42
1,2,50,1.55,87,5,0,20
1,0,44,1.67,50,6,6,53
0,1,29,1.73,50,3,3,32
0,2,28,1.99,101,4,4,22
0,0,70,1.72,84,5,6,16
1,0,62,1.5,97,4,2,33
1,2,39,1.66,100,6,3,40
0,2,36,1.79,99,0,2,17
0,2,42,1.74,87,6,0,63
1,2,64,1.91,81,0,2,12
1,1,29,1.65,65,4,1,35
0,0,65,2.03,92,6,4,7
1,2,28,1.79,77,4,4,8
1,1,62,1.49,86,2,6,34
0,0,64,2.04,98,5,2,6
1,0,64,1.92,99,6,3,12
0,0,45,1.91,52,2,5,29
1,0,59,1.63,106,4,3,52
0,2,68,1.63,76,3,3,29
1,1,26,1.78,66,3,0,15
1,1,74,1.85,107,2,1,49
0,0,25,1.78,77,6,2,42
1,2,40,1.78,62,0,3,52
1,0,71,1.64,96,0,3,65
1,1,34,1.64,52,1,0,26
0,1,61,1.99,109,2,6,41
1,0,56,1.57,68,2,3,15
0,0,27,1.75,63,4,0,68
0,2,38,1.83,84,2,6,22
1,0,54,1.65,72,3,2,56
1,1,50,2.05,63,3,0,23
0,0,49,1.8,51,3,0,59
1,0,57,2.05,64,2,1,43
0,2,62,1.91,107,6,6,21
1,2,61,1.68,69,3,0,11
1,1,66,1.64,55,4,3,19
1,1,62,1.72,75,5,1,37
0,2,46,1.49,68,3,5,28
0,2,49,1.77,62,3,2,67
1,2,56,2.03,53,3,0,31
1,2,42,1.78,93,6,2,22
1,0,39,1.74,83,2,4,12
0,2,29,1.76,89,0,1,5
0,2,57,1.7,69,5,0,2
0,0,67,1.7,88,4,2,53
1,2,40,1.71,90,3,5,35
1,1,38,1.66,58,6,2,54
0,1,36,1.74,79,4,0,40
1,1,31,1.63,59,1,4,51
0,2,35,1.56,101,3,5,2
1,2,65,1.89,79,4,3,53
0,1,58,2,98,3,3,56
1,0,24,1.69,85,1,4,59
0,2,46,1.46,63,2,1,62
